CMDLINE /usr/bin/python3 shell_sort.py
MEM 21.242188 1632149690.9359
MEM 21.242188 1632149690.9360
MEM 21.242188 1632149690.9361
MEM 21.242188 1632149690.9362
MEM 21.242188 1632149690.9363
MEM 21.242188 1632149690.9364
MEM 21.242188 1632149690.9365
MEM 21.242188 1632149690.9366
MEM 21.242188 1632149690.9367
MEM 21.242188 1632149690.9368
MEM 21.242188 1632149690.9369
MEM 21.242188 1632149690.9370
MEM 21.242188 1632149690.9371
MEM 21.242188 1632149690.9373
MEM 21.242188 1632149690.9374
MEM 21.242188 1632149690.9375
MEM 21.242188 1632149690.9376
MEM 21.242188 1632149690.9377
MEM 21.242188 1632149690.9378
MEM 21.242188 1632149690.9380
MEM 21.242188 1632149690.9381
MEM 21.242188 1632149690.9382
MEM 21.242188 1632149690.9383
MEM 21.242188 1632149690.9384
MEM 21.242188 1632149690.9385
MEM 21.242188 1632149690.9386
MEM 21.242188 1632149690.9387
MEM 21.242188 1632149690.9388
MEM 21.242188 1632149690.9389
MEM 21.242188 1632149690.9390
MEM 21.242188 1632149690.9391
MEM 21.242188 1632149690.9392
MEM 21.242188 1632149690.9393
MEM 21.242188 1632149690.9394
MEM 21.242188 1632149690.9396
MEM 21.242188 1632149690.9397
MEM 21.242188 1632149690.9398
MEM 21.242188 1632149690.9399
MEM 21.242188 1632149690.9400
MEM 21.242188 1632149690.9401
MEM 21.242188 1632149690.9402
MEM 21.242188 1632149690.9403
MEM 21.242188 1632149690.9404
MEM 21.242188 1632149690.9406
MEM 21.242188 1632149690.9407
MEM 21.242188 1632149690.9408
MEM 21.242188 1632149690.9409
MEM 21.242188 1632149690.9410
MEM 21.242188 1632149690.9411
MEM 21.242188 1632149690.9412
MEM 21.242188 1632149690.9413
MEM 21.242188 1632149690.9414
MEM 21.242188 1632149690.9415
MEM 21.242188 1632149690.9416
MEM 21.242188 1632149690.9417
MEM 21.242188 1632149690.9419
MEM 21.242188 1632149690.9420
MEM 21.242188 1632149690.9421
MEM 21.242188 1632149690.9422
MEM 21.242188 1632149690.9423
MEM 21.242188 1632149690.9424
MEM 21.242188 1632149690.9425
MEM 21.242188 1632149690.9426
MEM 21.242188 1632149690.9427
MEM 21.242188 1632149690.9428
MEM 21.242188 1632149690.9429
MEM 21.242188 1632149690.9430
MEM 21.242188 1632149690.9431
MEM 21.242188 1632149690.9432
MEM 21.242188 1632149690.9433
MEM 21.242188 1632149690.9434
MEM 21.242188 1632149690.9435
MEM 21.242188 1632149690.9436
MEM 21.242188 1632149690.9437
MEM 21.242188 1632149690.9438
MEM 21.242188 1632149690.9439
MEM 21.242188 1632149690.9440
MEM 21.242188 1632149690.9442
MEM 21.242188 1632149690.9443
MEM 21.242188 1632149690.9444
MEM 21.242188 1632149690.9445
MEM 21.242188 1632149690.9446
MEM 21.242188 1632149690.9447
MEM 21.242188 1632149690.9448
MEM 21.242188 1632149690.9449
MEM 21.242188 1632149690.9450
MEM 21.242188 1632149690.9451
MEM 21.242188 1632149690.9452
MEM 21.242188 1632149690.9453
MEM 21.242188 1632149690.9455
MEM 21.242188 1632149690.9456
MEM 21.242188 1632149690.9457
MEM 21.242188 1632149690.9458
MEM 21.242188 1632149690.9459
MEM 21.242188 1632149690.9460
MEM 21.242188 1632149690.9461
MEM 21.242188 1632149690.9462
MEM 21.242188 1632149690.9463
MEM 21.242188 1632149690.9464
MEM 21.242188 1632149690.9465
MEM 21.242188 1632149690.9466
MEM 21.242188 1632149690.9467
MEM 21.242188 1632149690.9468
MEM 21.242188 1632149690.9469
MEM 21.242188 1632149690.9470
MEM 21.242188 1632149690.9471
MEM 21.242188 1632149690.9472
MEM 21.242188 1632149690.9474
MEM 21.242188 1632149690.9475
MEM 21.242188 1632149690.9476
MEM 21.242188 1632149690.9477
MEM 21.242188 1632149690.9478
MEM 21.242188 1632149690.9479
MEM 21.242188 1632149690.9480
MEM 21.242188 1632149690.9481
MEM 21.242188 1632149690.9482
MEM 21.242188 1632149690.9483
MEM 21.242188 1632149690.9485
MEM 21.242188 1632149690.9486
MEM 21.242188 1632149690.9487
MEM 21.242188 1632149690.9488
MEM 21.242188 1632149690.9489
MEM 21.242188 1632149690.9490
MEM 21.242188 1632149690.9491
MEM 21.242188 1632149690.9492
MEM 21.242188 1632149690.9493
MEM 21.242188 1632149690.9494
MEM 21.242188 1632149690.9495
MEM 21.242188 1632149690.9496
MEM 21.242188 1632149690.9497
MEM 21.242188 1632149690.9498
MEM 21.242188 1632149690.9499
MEM 21.242188 1632149690.9500
MEM 21.242188 1632149690.9501
MEM 21.242188 1632149690.9502
MEM 21.242188 1632149690.9503
MEM 21.242188 1632149690.9504
MEM 21.242188 1632149690.9506
MEM 21.242188 1632149690.9507
MEM 21.242188 1632149690.9508
MEM 21.242188 1632149690.9509
MEM 21.242188 1632149690.9510
MEM 21.242188 1632149690.9511
MEM 21.242188 1632149690.9512
MEM 21.242188 1632149690.9513
MEM 21.242188 1632149690.9515
MEM 21.242188 1632149690.9516
MEM 21.242188 1632149690.9517
MEM 21.242188 1632149690.9518
MEM 21.242188 1632149690.9519
MEM 21.242188 1632149690.9520
MEM 21.242188 1632149690.9521
MEM 21.242188 1632149690.9522
MEM 21.242188 1632149690.9523
MEM 21.242188 1632149690.9524
MEM 21.242188 1632149690.9525
MEM 21.242188 1632149690.9526
MEM 21.242188 1632149690.9527
MEM 21.242188 1632149690.9528
MEM 21.242188 1632149690.9530
MEM 21.242188 1632149690.9531
MEM 21.242188 1632149690.9532
MEM 21.242188 1632149690.9533
MEM 21.242188 1632149690.9534
MEM 21.242188 1632149690.9535
MEM 21.242188 1632149690.9536
MEM 21.242188 1632149690.9537
MEM 21.242188 1632149690.9538
MEM 21.242188 1632149690.9539
MEM 21.242188 1632149690.9540
MEM 21.242188 1632149690.9541
MEM 21.242188 1632149690.9542
MEM 21.242188 1632149690.9543
MEM 21.242188 1632149690.9544
MEM 21.242188 1632149690.9545
MEM 21.242188 1632149690.9546
MEM 21.242188 1632149690.9547
MEM 21.242188 1632149690.9548
MEM 21.242188 1632149690.9549
MEM 21.242188 1632149690.9551
MEM 21.242188 1632149690.9552
MEM 21.242188 1632149690.9553
MEM 21.242188 1632149690.9554
MEM 21.242188 1632149690.9555
MEM 21.242188 1632149690.9556
MEM 21.242188 1632149690.9557
MEM 21.242188 1632149690.9558
MEM 21.242188 1632149690.9559
MEM 21.242188 1632149690.9560
MEM 21.242188 1632149690.9561
MEM 21.242188 1632149690.9562
MEM 21.242188 1632149690.9563
MEM 21.242188 1632149690.9564
MEM 21.242188 1632149690.9565
MEM 21.242188 1632149690.9567
MEM 21.242188 1632149690.9569
MEM 21.242188 1632149690.9570
MEM 21.242188 1632149690.9571
MEM 21.242188 1632149690.9572
MEM 21.242188 1632149690.9573
MEM 21.242188 1632149690.9574
MEM 21.242188 1632149690.9575
MEM 21.242188 1632149690.9576
MEM 21.242188 1632149690.9578
MEM 21.242188 1632149690.9579
MEM 21.242188 1632149690.9580
MEM 21.242188 1632149690.9581
MEM 21.242188 1632149690.9582
MEM 21.242188 1632149690.9583
MEM 21.242188 1632149690.9584
MEM 21.242188 1632149690.9585
MEM 21.242188 1632149690.9586
MEM 21.242188 1632149690.9587
MEM 21.242188 1632149690.9588
MEM 21.242188 1632149690.9589
MEM 21.242188 1632149690.9590
MEM 21.242188 1632149690.9591
MEM 21.242188 1632149690.9593
MEM 21.242188 1632149690.9594
MEM 21.242188 1632149690.9595
MEM 21.242188 1632149690.9596
MEM 21.242188 1632149690.9597
MEM 21.242188 1632149690.9598
MEM 21.242188 1632149690.9599
MEM 21.242188 1632149690.9600
MEM 21.242188 1632149690.9601
MEM 21.242188 1632149690.9602
MEM 21.242188 1632149690.9603
MEM 21.242188 1632149690.9604
MEM 21.242188 1632149690.9605
MEM 21.242188 1632149690.9606
MEM 21.242188 1632149690.9607
MEM 21.242188 1632149690.9609
MEM 21.242188 1632149690.9610
MEM 21.242188 1632149690.9611
MEM 21.242188 1632149690.9612
MEM 21.242188 1632149690.9613
MEM 21.242188 1632149690.9614
MEM 21.242188 1632149690.9615
MEM 21.242188 1632149690.9616
MEM 21.242188 1632149690.9618
MEM 21.242188 1632149690.9619
MEM 21.242188 1632149690.9620
MEM 21.242188 1632149690.9621
MEM 21.242188 1632149690.9622
MEM 21.242188 1632149690.9624
MEM 21.242188 1632149690.9625
MEM 21.242188 1632149690.9626
MEM 21.242188 1632149690.9627
MEM 21.242188 1632149690.9628
MEM 21.242188 1632149690.9629
MEM 21.242188 1632149690.9630
MEM 21.242188 1632149690.9631
MEM 21.242188 1632149690.9632
MEM 21.242188 1632149690.9633
MEM 21.242188 1632149690.9634
MEM 21.242188 1632149690.9635
MEM 21.242188 1632149690.9637
MEM 21.242188 1632149690.9638
MEM 21.242188 1632149690.9639
MEM 21.242188 1632149690.9640
MEM 21.242188 1632149690.9642
MEM 21.242188 1632149690.9643
MEM 21.242188 1632149690.9645
MEM 21.242188 1632149690.9646
MEM 21.242188 1632149690.9647
MEM 21.242188 1632149690.9649
MEM 21.242188 1632149690.9650
MEM 21.242188 1632149690.9652
MEM 21.242188 1632149690.9653
MEM 21.242188 1632149690.9654
MEM 21.242188 1632149690.9656
MEM 21.242188 1632149690.9657
MEM 21.242188 1632149690.9659
MEM 21.242188 1632149690.9660
MEM 21.242188 1632149690.9661
MEM 21.242188 1632149690.9663
MEM 21.242188 1632149690.9664
MEM 21.242188 1632149690.9666
MEM 21.242188 1632149690.9667
MEM 21.242188 1632149690.9668
MEM 21.242188 1632149690.9670
MEM 21.242188 1632149690.9671
MEM 21.242188 1632149690.9673
MEM 21.242188 1632149690.9674
MEM 21.242188 1632149690.9676
MEM 21.242188 1632149690.9677
MEM 21.242188 1632149690.9678
MEM 21.242188 1632149690.9679
MEM 21.242188 1632149690.9680
MEM 21.242188 1632149690.9682
MEM 21.242188 1632149690.9684
MEM 21.242188 1632149690.9685
MEM 21.242188 1632149690.9686
MEM 21.242188 1632149690.9687
MEM 21.242188 1632149690.9689
MEM 21.242188 1632149690.9690
MEM 21.242188 1632149690.9692
MEM 21.242188 1632149690.9693
MEM 21.242188 1632149690.9694
MEM 21.242188 1632149690.9695
MEM 21.242188 1632149690.9697
MEM 21.242188 1632149690.9698
MEM 21.242188 1632149690.9699
MEM 21.242188 1632149690.9700
MEM 21.242188 1632149690.9702
MEM 21.242188 1632149690.9703
MEM 21.242188 1632149690.9704
MEM 21.242188 1632149690.9705
MEM 21.242188 1632149690.9707
MEM 21.242188 1632149690.9708
MEM 21.242188 1632149690.9709
MEM 21.242188 1632149690.9710
MEM 21.242188 1632149690.9712
MEM 21.242188 1632149690.9713
MEM 21.242188 1632149690.9714
MEM 21.242188 1632149690.9715
MEM 21.242188 1632149690.9717
MEM 21.242188 1632149690.9718
MEM 21.242188 1632149690.9719
MEM 21.242188 1632149690.9720
MEM 21.242188 1632149690.9722
MEM 21.242188 1632149690.9723
MEM 21.242188 1632149690.9724
MEM 21.242188 1632149690.9725
MEM 21.242188 1632149690.9726
MEM 21.242188 1632149690.9728
MEM 21.242188 1632149690.9729
MEM 21.242188 1632149690.9730
MEM 21.242188 1632149690.9731
MEM 21.242188 1632149690.9733
MEM 21.242188 1632149690.9734
MEM 21.242188 1632149690.9735
MEM 21.242188 1632149690.9736
MEM 21.242188 1632149690.9738
MEM 21.242188 1632149690.9739
MEM 21.242188 1632149690.9740
MEM 21.242188 1632149690.9742
MEM 21.242188 1632149690.9743
MEM 21.242188 1632149690.9744
MEM 21.242188 1632149690.9745
MEM 21.242188 1632149690.9747
MEM 21.242188 1632149690.9748
MEM 21.242188 1632149690.9749
MEM 21.242188 1632149690.9750
MEM 21.242188 1632149690.9752
MEM 21.242188 1632149690.9753
MEM 21.242188 1632149690.9754
MEM 21.242188 1632149690.9756
MEM 21.242188 1632149690.9757
MEM 21.242188 1632149690.9758
MEM 21.242188 1632149690.9759
MEM 21.242188 1632149690.9761
MEM 21.242188 1632149690.9762
MEM 21.242188 1632149690.9763
MEM 21.242188 1632149690.9764
MEM 21.242188 1632149690.9766
MEM 21.242188 1632149690.9767
MEM 21.242188 1632149690.9768
MEM 21.242188 1632149690.9769
MEM 21.242188 1632149690.9771
MEM 21.242188 1632149690.9772
MEM 21.242188 1632149690.9773
MEM 21.242188 1632149690.9774
MEM 21.242188 1632149690.9776
MEM 21.242188 1632149690.9777
MEM 21.242188 1632149690.9778
MEM 21.242188 1632149690.9779
MEM 21.242188 1632149690.9781
MEM 21.242188 1632149690.9782
MEM 21.242188 1632149690.9783
MEM 21.242188 1632149690.9784
MEM 21.242188 1632149690.9785
MEM 21.242188 1632149690.9786
MEM 21.242188 1632149690.9786
MEM 21.242188 1632149690.9787
MEM 21.242188 1632149690.9788
MEM 21.242188 1632149690.9789
MEM 21.242188 1632149690.9790
MEM 21.242188 1632149690.9791
MEM 21.242188 1632149690.9792
MEM 21.242188 1632149690.9793
MEM 21.242188 1632149690.9794
MEM 21.242188 1632149690.9795
MEM 21.242188 1632149690.9796
MEM 21.242188 1632149690.9796
MEM 21.242188 1632149690.9797
MEM 21.242188 1632149690.9798
MEM 21.242188 1632149690.9799
MEM 21.242188 1632149690.9800
MEM 21.242188 1632149690.9801
MEM 21.242188 1632149690.9802
MEM 21.242188 1632149690.9803
MEM 21.242188 1632149690.9804
MEM 21.242188 1632149690.9805
MEM 21.242188 1632149690.9806
MEM 21.242188 1632149690.9806
MEM 21.242188 1632149690.9807
MEM 21.242188 1632149690.9808
MEM 21.242188 1632149690.9809
MEM 21.242188 1632149690.9810
MEM 21.242188 1632149690.9811
MEM 21.242188 1632149690.9812
MEM 21.242188 1632149690.9813
MEM 21.242188 1632149690.9814
MEM 21.242188 1632149690.9815
MEM 21.242188 1632149690.9816
MEM 21.242188 1632149690.9817
MEM 21.242188 1632149690.9817
MEM 21.242188 1632149690.9818
MEM 21.242188 1632149690.9819
MEM 21.242188 1632149690.9820
MEM 21.242188 1632149690.9821
MEM 21.242188 1632149690.9822
MEM 21.242188 1632149690.9823
MEM 21.242188 1632149690.9824
MEM 21.242188 1632149690.9825
MEM 21.242188 1632149690.9826
MEM 21.242188 1632149690.9827
MEM 21.242188 1632149690.9828
MEM 21.242188 1632149690.9828
MEM 21.242188 1632149690.9829
MEM 21.242188 1632149690.9830
MEM 21.242188 1632149690.9831
MEM 21.242188 1632149690.9832
MEM 21.242188 1632149690.9833
MEM 21.242188 1632149690.9834
MEM 21.242188 1632149690.9835
MEM 21.242188 1632149690.9836
MEM 21.242188 1632149690.9837
MEM 21.242188 1632149690.9838
MEM 21.242188 1632149690.9838
MEM 21.242188 1632149690.9839
MEM 21.242188 1632149690.9840
MEM 21.242188 1632149690.9841
MEM 21.242188 1632149690.9842
MEM 21.242188 1632149690.9843
MEM 21.242188 1632149690.9844
MEM 21.242188 1632149690.9845
MEM 21.242188 1632149690.9846
MEM 21.242188 1632149690.9847
MEM 21.242188 1632149690.9848
MEM 21.242188 1632149690.9848
MEM 21.242188 1632149690.9849
MEM 21.242188 1632149690.9850
MEM 21.242188 1632149690.9851
MEM 21.242188 1632149690.9852
MEM 21.242188 1632149690.9853
MEM 21.242188 1632149690.9854
MEM 21.242188 1632149690.9855
MEM 21.242188 1632149690.9856
MEM 21.242188 1632149690.9857
MEM 21.242188 1632149690.9857
MEM 21.242188 1632149690.9858
MEM 21.242188 1632149690.9859
MEM 21.242188 1632149690.9860
MEM 21.242188 1632149690.9861
MEM 21.242188 1632149690.9862
MEM 21.242188 1632149690.9863
MEM 21.242188 1632149690.9864
MEM 21.242188 1632149690.9865
MEM 21.242188 1632149690.9866
MEM 21.242188 1632149690.9867
MEM 21.242188 1632149690.9868
MEM 21.242188 1632149690.9869
MEM 21.242188 1632149690.9871
MEM 21.242188 1632149690.9872
MEM 21.242188 1632149690.9873
MEM 21.242188 1632149690.9874
MEM 21.242188 1632149690.9875
MEM 21.242188 1632149690.9876
MEM 21.242188 1632149690.9877
MEM 21.242188 1632149690.9878
MEM 21.242188 1632149690.9879
MEM 21.242188 1632149690.9880
MEM 21.242188 1632149690.9881
MEM 21.242188 1632149690.9882
MEM 21.242188 1632149690.9883
MEM 21.242188 1632149690.9884
MEM 21.242188 1632149690.9885
MEM 21.242188 1632149690.9886
MEM 21.242188 1632149690.9887
MEM 21.242188 1632149690.9888
MEM 21.242188 1632149690.9889
MEM 21.242188 1632149690.9890
MEM 21.242188 1632149690.9892
MEM 21.242188 1632149690.9893
MEM 21.242188 1632149690.9894
MEM 21.242188 1632149690.9895
MEM 21.242188 1632149690.9896
MEM 21.242188 1632149690.9897
MEM 21.242188 1632149690.9898
MEM 21.242188 1632149690.9899
MEM 21.242188 1632149690.9900
MEM 21.242188 1632149690.9901
MEM 21.242188 1632149690.9902
MEM 21.242188 1632149690.9903
MEM 21.242188 1632149690.9904
MEM 21.242188 1632149690.9905
MEM 21.242188 1632149690.9906
MEM 21.242188 1632149690.9907
MEM 21.242188 1632149690.9908
MEM 21.242188 1632149690.9910
MEM 21.242188 1632149690.9911
MEM 21.242188 1632149690.9912
MEM 21.242188 1632149690.9913
MEM 21.242188 1632149690.9914
MEM 21.242188 1632149690.9915
MEM 21.242188 1632149690.9916
MEM 21.242188 1632149690.9917
MEM 21.242188 1632149690.9918
MEM 21.242188 1632149690.9919
MEM 21.242188 1632149690.9920
MEM 21.242188 1632149690.9921
MEM 21.242188 1632149690.9922
MEM 21.242188 1632149690.9923
MEM 21.242188 1632149690.9924
MEM 21.242188 1632149690.9925
MEM 21.242188 1632149690.9926
MEM 21.242188 1632149690.9927
MEM 21.242188 1632149690.9928
MEM 21.242188 1632149690.9929
MEM 21.242188 1632149690.9930
MEM 21.242188 1632149690.9932
MEM 21.242188 1632149690.9933
MEM 21.242188 1632149690.9934
MEM 21.242188 1632149690.9935
MEM 21.242188 1632149690.9936
MEM 21.242188 1632149690.9937
MEM 21.242188 1632149690.9938
MEM 21.242188 1632149690.9939
MEM 21.242188 1632149690.9940
MEM 21.242188 1632149690.9941
MEM 21.242188 1632149690.9942
MEM 21.242188 1632149690.9943
MEM 21.242188 1632149690.9944
MEM 21.242188 1632149690.9945
MEM 21.242188 1632149690.9946
MEM 21.242188 1632149690.9947
MEM 21.242188 1632149690.9948
MEM 21.242188 1632149690.9949
MEM 21.242188 1632149690.9950
MEM 21.242188 1632149690.9951
MEM 21.242188 1632149690.9952
MEM 21.242188 1632149690.9954
MEM 21.242188 1632149690.9955
MEM 21.242188 1632149690.9956
MEM 21.242188 1632149690.9957
MEM 21.242188 1632149690.9958
MEM 21.242188 1632149690.9959
MEM 21.242188 1632149690.9960
MEM 21.242188 1632149690.9961
MEM 21.242188 1632149690.9962
MEM 21.242188 1632149690.9963
MEM 21.242188 1632149690.9964
MEM 21.242188 1632149690.9965
MEM 21.242188 1632149690.9966
MEM 21.242188 1632149690.9967
MEM 21.242188 1632149690.9969
MEM 21.242188 1632149690.9970
MEM 21.242188 1632149690.9971
MEM 21.242188 1632149690.9972
MEM 21.242188 1632149690.9973
MEM 21.242188 1632149690.9974
MEM 21.242188 1632149690.9975
MEM 21.242188 1632149690.9976
MEM 21.242188 1632149690.9977
MEM 21.242188 1632149690.9978
MEM 21.242188 1632149690.9979
MEM 21.242188 1632149690.9980
MEM 21.242188 1632149690.9981
MEM 21.242188 1632149690.9982
MEM 21.242188 1632149690.9983
MEM 21.242188 1632149690.9984
MEM 21.242188 1632149690.9985
MEM 21.242188 1632149690.9986
MEM 21.242188 1632149690.9987
MEM 21.242188 1632149690.9988
MEM 21.242188 1632149690.9989
MEM 21.242188 1632149690.9990
MEM 21.242188 1632149690.9991
MEM 21.242188 1632149690.9992
MEM 21.242188 1632149690.9993
MEM 21.242188 1632149690.9994
MEM 21.242188 1632149690.9995
MEM 21.242188 1632149690.9996
MEM 21.242188 1632149690.9998
MEM 21.242188 1632149690.9999
MEM 21.242188 1632149691.0000
MEM 21.242188 1632149691.0001
MEM 21.242188 1632149691.0002
MEM 21.242188 1632149691.0003
MEM 21.242188 1632149691.0004
MEM 21.242188 1632149691.0005
MEM 21.242188 1632149691.0006
MEM 21.242188 1632149691.0007
MEM 21.242188 1632149691.0008
MEM 21.242188 1632149691.0009
MEM 21.242188 1632149691.0010
MEM 21.242188 1632149691.0011
MEM 21.242188 1632149691.0012
MEM 21.242188 1632149691.0013
MEM 21.242188 1632149691.0014
MEM 21.242188 1632149691.0015
MEM 21.242188 1632149691.0017
MEM 21.242188 1632149691.0018
MEM 21.242188 1632149691.0019
MEM 21.242188 1632149691.0020
MEM 21.242188 1632149691.0021
MEM 21.242188 1632149691.0022
MEM 21.242188 1632149691.0023
MEM 21.242188 1632149691.0024
MEM 21.242188 1632149691.0025
MEM 21.242188 1632149691.0026
MEM 21.242188 1632149691.0027
MEM 21.242188 1632149691.0028
MEM 21.242188 1632149691.0029
MEM 21.242188 1632149691.0030
MEM 21.242188 1632149691.0031
MEM 21.242188 1632149691.0033
MEM 21.242188 1632149691.0034
MEM 21.242188 1632149691.0035
MEM 21.242188 1632149691.0036
MEM 21.242188 1632149691.0037
MEM 21.242188 1632149691.0038
MEM 21.242188 1632149691.0039
MEM 21.242188 1632149691.0040
MEM 21.242188 1632149691.0041
MEM 21.242188 1632149691.0042
MEM 21.242188 1632149691.0043
MEM 21.242188 1632149691.0044
MEM 21.242188 1632149691.0045
MEM 21.242188 1632149691.0046
MEM 21.242188 1632149691.0047
MEM 21.242188 1632149691.0048
MEM 21.242188 1632149691.0049
MEM 21.242188 1632149691.0050
MEM 21.242188 1632149691.0051
MEM 21.242188 1632149691.0052
MEM 21.242188 1632149691.0054
MEM 21.242188 1632149691.0055
MEM 21.242188 1632149691.0056
MEM 21.242188 1632149691.0057
MEM 21.242188 1632149691.0058
MEM 21.242188 1632149691.0059
MEM 21.242188 1632149691.0060
MEM 21.242188 1632149691.0061
MEM 21.242188 1632149691.0062
MEM 21.242188 1632149691.0063
MEM 21.242188 1632149691.0065
MEM 21.242188 1632149691.0066
MEM 21.242188 1632149691.0067
MEM 21.242188 1632149691.0068
MEM 21.242188 1632149691.0069
MEM 21.242188 1632149691.0070
MEM 21.242188 1632149691.0071
MEM 21.242188 1632149691.0072
MEM 21.242188 1632149691.0073
MEM 21.242188 1632149691.0074
MEM 21.242188 1632149691.0076
MEM 21.242188 1632149691.0077
MEM 21.242188 1632149691.0078
MEM 21.242188 1632149691.0079
MEM 21.242188 1632149691.0080
MEM 21.242188 1632149691.0081
MEM 21.242188 1632149691.0082
MEM 21.242188 1632149691.0083
MEM 21.242188 1632149691.0084
MEM 21.242188 1632149691.0085
MEM 21.242188 1632149691.0086
MEM 21.242188 1632149691.0087
MEM 21.242188 1632149691.0089
MEM 21.242188 1632149691.0090
MEM 21.242188 1632149691.0091
MEM 21.242188 1632149691.0092
MEM 21.242188 1632149691.0093
MEM 21.242188 1632149691.0094
MEM 21.242188 1632149691.0095
MEM 21.242188 1632149691.0096
MEM 21.242188 1632149691.0097
MEM 21.242188 1632149691.0098
MEM 21.242188 1632149691.0100
MEM 21.242188 1632149691.0101
MEM 21.242188 1632149691.0102
MEM 21.242188 1632149691.0103
MEM 21.242188 1632149691.0104
MEM 21.242188 1632149691.0105
MEM 21.242188 1632149691.0106
MEM 21.242188 1632149691.0107
MEM 21.242188 1632149691.0108
MEM 21.242188 1632149691.0109
MEM 21.242188 1632149691.0110
MEM 21.242188 1632149691.0111
MEM 21.242188 1632149691.0113
MEM 21.242188 1632149691.0114
MEM 21.242188 1632149691.0115
MEM 21.242188 1632149691.0116
MEM 21.242188 1632149691.0117
MEM 21.242188 1632149691.0118
MEM 21.242188 1632149691.0119
MEM 21.242188 1632149691.0120
MEM 21.242188 1632149691.0121
MEM 21.242188 1632149691.0122
MEM 21.242188 1632149691.0123
MEM 21.242188 1632149691.0125
MEM 21.242188 1632149691.0126
MEM 21.242188 1632149691.0127
MEM 21.242188 1632149691.0128
MEM 21.242188 1632149691.0129
MEM 21.242188 1632149691.0130
MEM 21.242188 1632149691.0131
MEM 21.242188 1632149691.0132
MEM 21.242188 1632149691.0133
MEM 21.242188 1632149691.0134
MEM 21.242188 1632149691.0136
MEM 21.242188 1632149691.0137
MEM 21.242188 1632149691.0138
MEM 21.242188 1632149691.0139
MEM 21.242188 1632149691.0140
MEM 21.242188 1632149691.0141
MEM 21.242188 1632149691.0142
MEM 21.242188 1632149691.0143
MEM 21.242188 1632149691.0144
MEM 21.242188 1632149691.0145
MEM 21.242188 1632149691.0146
MEM 21.242188 1632149691.0147
MEM 21.242188 1632149691.0149
MEM 21.242188 1632149691.0150
MEM 21.242188 1632149691.0151
MEM 21.242188 1632149691.0152
MEM 21.242188 1632149691.0153
MEM 21.242188 1632149691.0154
MEM 21.242188 1632149691.0155
MEM 21.242188 1632149691.0156
MEM 21.242188 1632149691.0157
MEM 21.242188 1632149691.0158
MEM 21.242188 1632149691.0159
MEM 21.242188 1632149691.0160
MEM 21.242188 1632149691.0162
MEM 21.242188 1632149691.0163
MEM 21.242188 1632149691.0164
MEM 21.242188 1632149691.0165
MEM 21.242188 1632149691.0166
MEM 21.242188 1632149691.0167
MEM 21.242188 1632149691.0168
MEM 21.242188 1632149691.0169
MEM 21.242188 1632149691.0170
MEM 21.242188 1632149691.0171
MEM 21.242188 1632149691.0172
MEM 21.242188 1632149691.0173
MEM 21.242188 1632149691.0174
MEM 21.242188 1632149691.0176
MEM 21.242188 1632149691.0177
MEM 21.242188 1632149691.0178
MEM 21.242188 1632149691.0179
MEM 21.242188 1632149691.0180
MEM 21.242188 1632149691.0181
MEM 21.242188 1632149691.0182
MEM 21.242188 1632149691.0183
MEM 21.242188 1632149691.0184
MEM 21.242188 1632149691.0185
MEM 21.242188 1632149691.0187
MEM 21.242188 1632149691.0188
MEM 21.242188 1632149691.0189
MEM 21.242188 1632149691.0190
MEM 21.242188 1632149691.0191
MEM 21.242188 1632149691.0192
MEM 21.242188 1632149691.0193
MEM 21.242188 1632149691.0194
MEM 21.242188 1632149691.0195
MEM 21.242188 1632149691.0196
MEM 21.242188 1632149691.0197
MEM 21.242188 1632149691.0198
MEM 21.242188 1632149691.0200
MEM 21.242188 1632149691.0201
MEM 21.242188 1632149691.0202
MEM 21.242188 1632149691.0203
MEM 21.242188 1632149691.0204
MEM 21.242188 1632149691.0205
MEM 21.242188 1632149691.0206
MEM 21.242188 1632149691.0207
MEM 21.242188 1632149691.0208
MEM 21.242188 1632149691.0209
MEM 21.242188 1632149691.0210
MEM 21.242188 1632149691.0211
MEM 21.242188 1632149691.0212
MEM 21.242188 1632149691.0214
MEM 21.242188 1632149691.0215
MEM 21.242188 1632149691.0216
MEM 21.242188 1632149691.0217
MEM 21.242188 1632149691.0218
MEM 21.242188 1632149691.0219
MEM 21.242188 1632149691.0220
MEM 21.242188 1632149691.0221
MEM 21.242188 1632149691.0222
MEM 21.242188 1632149691.0223
MEM 21.242188 1632149691.0224
MEM 21.242188 1632149691.0225
MEM 21.242188 1632149691.0226
MEM 21.242188 1632149691.0228
MEM 21.242188 1632149691.0229
MEM 21.242188 1632149691.0230
MEM 21.242188 1632149691.0231
MEM 21.242188 1632149691.0232
MEM 21.242188 1632149691.0233
MEM 21.242188 1632149691.0234
MEM 21.242188 1632149691.0235
MEM 21.242188 1632149691.0236
MEM 21.242188 1632149691.0237
MEM 21.242188 1632149691.0238
MEM 21.242188 1632149691.0240
MEM 21.242188 1632149691.0241
MEM 21.242188 1632149691.0242
MEM 21.242188 1632149691.0243
MEM 21.242188 1632149691.0244
MEM 21.242188 1632149691.0245
MEM 21.242188 1632149691.0246
MEM 21.242188 1632149691.0247
MEM 21.242188 1632149691.0248
MEM 21.242188 1632149691.0249
MEM 21.242188 1632149691.0251
MEM 21.242188 1632149691.0253
